date,gdp,gdph,jgdp,c,ch,jc,jgf,jgs,jgse,jgsi,ptgh,ptgsh,ptgfh,yptmr,yptmd,yptu,gtfp,ypog,yptx,ytpi,yctlg,g,grcsi,dc,gf,gs,gfh,gsh,gfrpt,gfrpri,gfrcp,gfrs,gftfp,gfeg,gsrpt,gsrpri,gsrcp,gsrs,gstfp,gset,gfeghhx,gfeghdx,gfeigx,gfsub,gssub,gsub,gftfbusx,pcw,gdppothq,gdppotq,recessq,gdp_g,gdph_g,gdppothq_g,gdppotq_g,dc_g,jgdp_g,c_g,ch_g,gh_g,gfh_g,gsh_g,g_g,gf_g,gs_g,cpiu_g.x,jgf_g,jgs_g,jc_g,gsrpt_g,gsrpri_g,gsrcp_g,gsrs_g,cpiu_g.y,pcw_g,gftfp_g,gfrpt_g,gfrpri_g,gfrcp_g,gfrs_g,yptmr_g,yptmd_g,gfrptCurrentLaw_g,gfrptCurrentLaw,fshare,gftfpnet_g,gstfp_g,gstfpnet_g,gfsub_g,gssub_g,gfeghhx_g,gfeghdx_g,gfeg_g,gfeigx_g,jgsi_g,jgse_g,yptxb,yfptmd,ysptmd,gfegnet,gstfpnet,gftfpnet
1999-09-30,9681.9,12662.4,76.472,6328.9,8270.6,76.53,70.765,63.409,63.3,63.858,0.88,0.47,0.41,209.4,186.7,20.3,996.1,44.7,1120.6000000000001,679,223.29999999999998,1734.5,666.4000000000001,76.523,614.9,1119.6,869,1766,904.2,83.8,187.7,656.7,721.248,223.1,216.4,595.2,35.6,9.7,274.852,1388,120.524,113.428,34.264,46,0.4,46.4,19.852,163.9,12458.5,9526,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58507835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.428,73.27199999999999,109.672,161.42399999999998,834.676
1999-12-31,9899.4,12877.6,76.863,6459.6,8391.8,76.982,71.636,64.136,64.069,64.402,1.15,0.61,0.54,211,191.3,20,1004.4000000000001,45.8,1154,690.7,228,1782.3,679.5999999999999,76.975,635.2,1147.1,886.8,1788.9,930,87,192.1,669.8,724.6160000000001,227,224,603.7,35.9,9.8,279.784,1416.9,121.904,114.62,34.124,46.5,0.4,46.9,19.584,165.2,12590.9,9679,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58507835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.62,76.68,112.38,165.164,839.2360000000001
2000-03-31,10002.9,12924.2,77.389,6613.6,8520.7,77.625,72.334,64.965,64.976,64.912,-0.51,0.33,-0.84,213,190.2,20.5,1016.9,46.9,1208.8,698.5,239.39999999999998,1790.7,699.4,77.618,620.4,1170.4,857.6,1801.7,976.6,86.1,202.2,689.4,736.728,224.5,232.2,612.4,37.2,10,280.172,1435.5,121.898,114.852,35.572,44.6,0.5,45.1,20.072,166.8333333333333,12725,9848.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584798053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.852,75.34799999999998,109.648,165.32000000000002,851.5799999999999
2000-06-30,10247.7,13160.8,77.841,6707.5,8603,77.973,72.614,65.649,65.647,65.651,0.72,-0.06,0.78,216.1,198.3,20,1042.3,48.1,1230.2,707.3,237.6,1823.1,701.9,77.967,642,1181.1,884.1,1799.2,986.9,88.4,201.1,691.5,753.372,227.4,243.3,618.9,36.5,10.4,288.928,1452.8,123.319,116.168,36.04,45,0.5,45.5,19.528,168.1666666666667,12857,10011.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584798053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.168,82.132,111.232,172.76,869.54
2000-09-30,10319.8,13178.4,78.315,6815.4,8687.5,78.455,73.134,66.346,66.408,66.081,-0.31,0.18,-0.49,220.7,204.8,20.6,1054.7,49.3,1247.7,711.2,219.1,1832.3,715.2,78.45,634.1,1198.3,867,1806.2,1011.1,87.5,185.6,704.2,757.408,239.5,236.6,623.7,33.5,11,297.292,1477.8,133.626,125.392,35.728,45.3,0.6,45.8,20.092,169.7,12985.1,10168.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584798053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.392,79.40800000000002,114.108,171.89999999999998,882.8
2000-12-31,10439,13260.5,78.729,6912.1,8762.2,78.888,73.463,67.17,67.337,66.47,0.43,0.38,0.06,226.7,204.8,21.9,1065.6,50.6,1258.7,717.1,221.3,1861.2,721,78.885,638.4,1222.9,868.9,1820.6,1023.9,87,187.6,709.2,765.18,241.1,234.8,630.1,33.7,11.8,300.42,1506.8,129.622,121.748,39.26,46.4,0.6,47,21.32,170.8333333333333,13108.3,10319.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584798053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.748,83.052,119.35199999999999,178.67200000000003,886.928
2001-03-31,10472.9,13222.7,79.232,6986.9,8797.3,79.423,73.589,67.958,68.218,66.88,1.1,0.58,0.52,233.8,215,25.5,1107.6999999999998,51.5,1301.9,724.2,185,1905.4,736.1,79.421,653.1,1252.3,887.5,1842.9,1051,87.1,154.9,723.4,792.424,254,250.9,637.1,30.1,12.7,315.27599999999995,1559.9,138.716,129.388,40.316,47.2,8,55.2,24.876,172.4333333333333,13227,10476.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591881699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.388,85.612,124.612,185.88799999999995,921.812
2001-06-30,10597.8,13300,79.76,7036.3,8818.1,79.795,73.975,68.222,68.505,67.052,1.27,0.9,0.36,240.4,230.1,28.4,1139,52.5,1308.9,724.0999999999999,179.1,1947,736.9,79.794,666.1,1280.9,900.4,1877.7,1049,86.3,148.7,723.4,803.132,262.2,259.9,637.8,30.4,13.5,335.868,1617,145.774,132.128,43.008,47.6,14.4,62,27.868,173.7333333333334,13340.3,10629.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591881699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.128,97.97200000000001,130.072,203.74,935.26
2001-09-30,10596.3,13244.8,80.01,7064.7,8848.3,79.842,74.448,68.403,68.679,67.262,-0.08,-0.23,0.15,245.8,217.4,33.1,1145.2,53.4,1113.6000000000001,725.3000000000001,159.20000000000002,1952.7,736.1,79.842,674.3,1278.4,905.8,1869,881.7,83.6,130.9,722,816.776,258.5,231.9,641.7,28.3,14.1,328.42400000000004,1596.6,143.219,133.364,42.668,66.3,4.8,71.2,32.624,174.1,13448.4,10759.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591881699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.364,84.036,125.136,195.06000000000003,950.14
2001-12-31,10660.3,13280.9,80.284,7174.7,8980.6,79.892,74.93,68.542,68.763,67.623,1.21,0.91,0.3,250.3,246.5,40.6,1191.2,54.3,1231.7,737.1,142.4,1992,738.7,79.891,686.8,1305.2,916.6,1904.3,1002.4,84.1,115.8,724.2,825.0920000000001,270.4,229.3,653,26.6,14.5,366.108,1655.5,153.809,143.652,43.008,43.1,3.4,46.4,40.108,173.6666666666667,13551.3,10877.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591881699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.652,102.84800000000001,126.74799999999999,222.45600000000002,968.7440000000001
2002-03-31,10789,13397,80.503,7209.9,9008.1,80.041,75.414,68.954,69.203,67.921,1.29,0.44,0.84,254.1,244.9,42.8,1221,55.2,1075.2,744,143.8,2038.9,746.9,80.038,713.9,1325,946.9,1921.6,847.8,84.7,115.5,732,853.813,277.3,227.4,659.3,28.3,14.9,367.187,1676.3,156.084,145.547,50.609,40.7,1.8,42.6,41.187,174.0333333333333,13649.8,10992.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58792121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.547,99.35300000000001,131.75300000000001,221.64000000000001,999.36
2002-06-30,10893.2,13478.2,80.832,7302.1,9054.3,80.651,76.127,69.579,69.891,68.29,0.58,0.06,0.51,257.9,243.8,60.5,1247,56,1051,751.3,150.1,2073.5,755.3,80.648,734.7,1338.8,965.3,1924.2,836.7,87.3,119.9,739.9,877.858,285.7,214.3,664,30.2,15.4,369.142,1693.6,157.455,146.352,45.405,39.2,0.6,39.8,43.142,175.5333333333333,13745.2,11109,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58792121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.352,97.44800000000001,139.34799999999998,222.79,1024.21
2002-09-30,10992.1,13538.1,81.177,7390.9,9119.9,81.045,76.78,70.071,70.453,68.5,0.4,0.14,0.26,261.6,251.1,56.9,1259.9,56.8,1044.1,768.5,158,2100.4,758.1,81.041,748.2,1352.2,974.8,1929.8,825.3,88,126.5,742,883.1070000000001,294.3,218.8,680.5,31.5,16.1,376.793,1723.7,164.01,152.896,41.342,39.7,1.7,41.3,42.093,176.5,13838.7,11236.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58792121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.896,98.20400000000001,141.40400000000002,223.89700000000002,1036.0030000000002
2002-12-31,11071.5,13559,81.643,7467.7,9172.4,81.42,78.203,70.655,71.151,68.618,0.59,0.12,0.47,265.2,260.3,53.7,1276.1999999999998,57.6,1038.5,776.3,175.5,2142,760.8,81.416,775.1,1366.9,991.3,1934.7,819.6,87.3,142,743.8,888.858,297.4,218.9,689,33.5,17,387.342,1756.2,166.934,155.307,44.814,42.3,-0.4,41.9,41.942,177.4666666666667,13931.2,11375.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58792121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.307,104.99300000000002,142.093,232.035,1044.165
2003-03-31,11183.5,13634.3,82.047,7555.8,9215.5,81.994,79.075,71.646,72.249,69.187,0.09,-0.22,0.32,268.9,260.7,51.8,1294.7,58.5,1021.4,788.6,196,2172.4,767.1,81.99,792.3,1380,1002.2,1926.2,803.5,90.1,161.5,749.1,906.345,299.6,217.9,698.5,34.5,18,388.355,1782.4,165.906,154.378,43.171,47,0.1,47.1,41.355,179.4666666666667,14023.2,11502.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600176561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.378,106.322,145.22200000000004,233.97700000000003,1060.723
2003-06-30,11312.9,13751.5,82.287,7642.6,9319,82.015,79.637,71.683,72.278,69.259,0.74,-0.24,0.98,273.4,260.1,55.2,1312.6,59.7,1020.8,799.9,192.6,2199.4,777.8000000000001,82.011,825.5,1374,1036.7,1916.7,812.9,90,160.9,758.6,921.077,323.3,207.9,709.9,31.7,19.2,391.523,1784.5,171.106,158.02,48.719,56.8,0.3,57.1,43.223,178.9333333333333,14116.2,11612.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600176561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.02,102.08000000000001,165.28,233.50300000000001,1079.097
2003-09-30,11567.3,13985.1,82.738,7802.6,9455.7,82.522,80.359,72.156,72.848,69.347,0.2,0.2,0,279,271.7,54.2,1335.5,61.1,950.7,813,213.9,2221.2,787.7,82.517,832.7,1388.5,1036.4,1924.3,716.5,89.6,180.3,767.2,931.726,329.6,234.2,723.4,33.6,20.5,403.774,1813,186.792,174.229,46.443,46.9,-1,45.9,41.974,180.2,14209.6,11753,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600176561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.229,97.47099999999998,155.371,229.545,1105.955
2003-12-31,11769.3,14145.6,83.196,7891.5,9519.8,82.901,80.961,72.713,73.497,69.539,0.48,-0.06,0.54,285.5,265.7,51.5,1341.3,62.7,1021.3,820.9,236.60000000000002,2251.8,800.2,82.895,854.6,1397.3,1055.7,1921.6,781.6,91.1,200.4,778.2,944.915,334.3,239.7,729.8,36.2,22,396.385,1815.8,182.543,170.506,45.507,45.1,0.9,46,39.385,180.7333333333334,14304.5,11901.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600176561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.506,95.19399999999999,163.794,225.879,1115.421
2004-03-31,11920.2,14221.1,83.824,8027.7,9604.5,83.589,81.65,73.644,74.548,69.992,0.34,0.03,0.31,293,283.4,42.3,1379.6,64.8,1012.2,847.3000000000001,247,2287.3,813.4,83.583,871.3,1416,1067.2,1922.7,773.2,94.1,209.2,790,967.312,328,239,753.2,37.8,23.4,412.288,1844.8,190.07,177.772,47.601,43.9,0.4,44.2,36.288,182.3333333333333,14401.4,12071.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595142828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.772,105.62799999999999,150.228,234.51600000000002,1145.084
2004-06-30,12109,14329.5,84.515,8133,9664.3,84.162,82.358,74.699,75.543,71.278,0.21,0.03,0.17,300.4,293,35.9,1400.6,66.4,1026.7,859.9,266.8,2321.4,828,84.155,884.2,1437.2,1073.6,1924,792.4,94.8,226,803.5,978.641,332.8,234.3,765.1,40.8,24.5,421.959,1869.3,194.963,182.692,44.213,43.3,0.4,43.7,34.859,183.6666666666667,14500.3,12253.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595142828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.692,110.30799999999999,150.108,239.267,1161.333
2004-09-30,12303.3,14465,85.06,8264.3,9771.1,84.586,83.112,75.913,76.58,73.197,0.15,-0.18,0.33,308.6,288.3,34.7,1409.7999999999997,67.7,1064.4,871.3,288.4,2357.2,843.6,84.579,902.2,1455,1085.5,1916.6,816.7,95.9,244.5,818.4,990.2699999999999,328.4,247.7,775.4,43.9,25.2,419.53,1896.4,186.476,173.33,50.413,45,0.4,45.4,33.83,184.8666666666667,14601.5,12419.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595142828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.33,114.97,155.06999999999996,246.19999999999996,1163.6
2004-12-31,12522.4,14609.9,85.714,8425.6,9877.4,85.309,83.92,77.22,77.776,74.955,-0.03,0.02,-0.05,315.4,294.5,32.9,1427.9,68.7,1091.6,893.8000000000001,293.5,2389.7,849.5,85.301,909.3,1480.3,1083.6,1917,829.8,96.2,249.2,824,1004.7740000000001,340,261.8,797.6,44.3,25.5,423.126,1904.1,191.752,177.282,44.947,51.9,0.4,52.3,32.126,187.0666666666667,14704.3,12603.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595142828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.282,117.21799999999999,162.718,245.84399999999997,1182.056
2005-03-31,12761.3,14771.6,86.368,8523,9935,85.795,85.026,77.909,78.479,75.588,0.4,0.06,0.33,323.2,301.3,32.1,1464.3999999999999,70.3,1172.3,915.1,370.6,2426.9,862.6999999999999,85.787,931.5,1495.4,1095.7,1919.3,902.9,97.2,315.3,837.4,1033.937,341.6,269.4,817.9,55.3,25.3,430.463,1926.1,199.036,183.908,49.943,56.4,0.4,56.7,31.363,187.9333333333333,14805.1,12790.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576703048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.908,117.39200000000002,157.69200000000004,246.55500000000004,1217.8449999999998
2005-06-30,12910,14839.8,86.977,8671.4,10047.8,86.31,85.793,78.9,79.364,77.01,-0.04,-0.01,-0.03,329.2,310.8,30.9,1486,71.2,1196.1999999999998,937.3,359.1,2452.9,871,86.302,939,1513.9,1094.5,1918.8,925.8,101.4,306.1,846,1045.812,344.8,270.4,835.9,53,25,440.188,1953.8,200.246,185.818,51.172,60.3,0.4,60.7,30.188,189.2333333333334,14902.8,12964.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576703048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.818,124.982,158.982,254.36999999999998,1231.6299999999999
2005-09-30,13142.9,14972.1,87.794,8849.2,10145.3,87.232,86.688,80.16,80.515,78.725,0.25,0.03,0.22,335.1,300.1,31.6,1500.8999999999999,72.1,1225.5,952.0999999999999,365.2,2495.1,884.1999999999999,87.225,956.1,1539,1102.9,1920,949.5,100.3,311.9,859.8,1061.0259999999998,342.5,276,851.8,53.3,24.4,439.874,1979,195.231,179.683,47.383,61.6,0.4,62,30.774,192.5666666666667,14998.3,13165.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576703048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.683,120.41700000000003,162.817,260.19100000000003,1240.7089999999998
2005-12-31,13332.3,15066.6,88.489,8944.9,10175.4,87.913,87.31,81.467,81.873,79.823,0.05,0.05,0.01,341,305.4,32.5,1512.3000000000002,73,1255.8,965.3000000000001,402.9,2529.1,894.1,87.907,963.3,1565.8,1103.3,1922.1,970.6,98.7,344.7,870.4,1072.602,345.1,285.2,866.6,58.2,23.7,439.698,2025.5,197.352,182.944,49.225,63.9,0.4,64.2,31.798,194.2,15091,13353.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576703048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.944,122.45599999999999,162.15600000000003,256.754,1255.546
2006-03-31,13603.9,15267,89.101,9090.7,10288.9,88.359,88.045,82.046,82.474,80.319,0.96,0.21,0.75,389.6,291.3,30.3,1566.7,74.4,1320.4,981.8000000000001,416.8,2580.7,917.9,88.354,996.6,1584.1,1131.9,1930.8,1025.5,99.1,357.2,895.1,1143.132,340,294.9,882.7,59.6,22.8,423.568,2009.1,191.747,175.956,53.557,55.4,0.4,55.7,29.568,195.1333333333334,15180.8,13527.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570396069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.956,115.34400000000002,164.044,247.612,1319.088
2006-06-30,13749.8,15302.7,89.845,9210.2,10341,89.069,88.657,83.29,83.587,82.089,-0.03,0.18,-0.2,395.6,294.9,29.5,1583.2,74.9,1351.3000000000002,991.7,427.6,2610.9,922.6999999999999,89.065,996.6,1614.3,1124.1,1938.2,1041.2,99.5,367.3,900.8,1155.277,341.5,310.1,892.2,60.3,21.9,427.923,2043.2,189.018,176.53,53.237,51.2,0.4,51.5,28.723,196.9333333333333,15267.9,13718.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570396069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.53,118.36999999999998,164.97,251.393,1331.807
2006-09-30,13867.5,15326.4,90.505,9333,10403.8,89.711,89.315,84.124,84.346,83.232,-0.11,0.15,-0.26,402.1,308.7,30.6,1608.4999999999998,75.5,1358.6000000000001,1004.1,446.6,2630.7,927.2,89.708,994.9,1635.7,1113.9,1944.5,1060.9,100.2,384.8,906.2,1164.2849999999999,347.9,297.7,903.9,61.8,21,444.215,2079.3,197.488,186.733,52.165,49.5,0.4,49.9,29.815,198.8,15350.5,13889.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570396069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.733,121.96699999999998,161.16699999999997,257.48199999999997,1351.0179999999998
2006-12-31,14037.2,15456.9,90.845,9407.5,10504.5,89.559,89.78,85.008,84.972,85.185,0.64,0.21,0.43,409.1,301.4,31.1,1613.6999999999998,76.3,1397.5,1010.5,409.8,2674.7,940.8000000000001,89.557,1014.6,1660.1,1130.2,1952.9,1095.8,98.1,354.6,920.6,1175.2189999999998,334.7,301.7,912.4,55.2,20.2,438.481,2094.9,189.083,177.659,51.704,48.3,0.4,48.7,30.381,197.5666666666666,15428.1,14011.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570396069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.659,123.74099999999999,157.041,260.822,1352.8779999999997
2007-03-31,14208.6,15493.3,91.777,9549.4,10563.3,90.406,90.549,86.64,86.479,87.334,0.13,0.29,-0.16,416.4,332.5,32.3,1680.2,78,1466.5,1025.8,413.7,2719.2,960.3,90.402,1017.2,1702,1123.5,1964.6,1146,93.9,354.5,940.9,1208.538,358.4,320.5,931.9,59.2,19.4,471.66200000000003,2166.9,209.347,200.218,50.937,47.6,1.9,49.5,31.562,199.553,15502.8,14217.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57281165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.218,132.282,158.182,271.4440000000001,1408.756
2007-06-30,14382.4,15582.1,92.339,9644.7,10582.8,91.139,91.272,87.565,87.406,88.247,0.71,0.23,0.48,424.1,314.7,31.8,1680.4,78.8,1495.9,1033.1,407.09999999999997,2770.3,962,91.136,1042,1728.3,1141.9,1973.8,1163.9,93.7,347.7,943.1,1225.5720000000001,359.4,332,939.4,59.4,18.9,454.828,2183,201.383,190.602,56.121,47.5,10.7,58.2,31.128,202.077,15577.8,14378.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57281165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.602,124.09799999999998,168.79799999999997,264.226,1416.1740000000002
2007-09-30,14535,15666.7,92.725,9753.8,10642.5,91.653,91.899,88.523,88.389,89.097,0.35,0.1,0.25,432,319.6,32.8,1700.1,79.6,1498.9,1035.8,370.90000000000003,2809,965.2,91.65,1058.3,1750.7,1151.7,1977.8,1179.3,95.4,314.6,946.7,1238.056,359.8,319.6,940.4,56.3,18.5,462.044,2206.6,204.318,194.111,55.528,47.2,8.8,55.9,32.144,203.37,15652.9,14522.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57281165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.111,125.48900000000003,165.68900000000002,267.933,1432.167
